record_index,accepted,force_error_eV_A,spread_eV_A,accepted_violation,updated_after_record,qhat,qhat_state,bound_eV_A,bound_eV_A_state
222,1,0.021520291687154542,0.00527008831120964,0,0,30.91302875293504,0,0.1938274202478655,0
223,1,0.01953917007568052,0.0050702403719073,0,0,30.91302875293504,0,0.18764951515399747,0
224,1,0.01796334123173842,0.004784096680086302,0,0,30.91302875293504,0,0.17880394698126398,0
225,1,0.014362288110593617,0.004351764592312573,0,0,30.91302875293504,0,0.16543925272109825,0
226,1,0.006737942507554659,0.0038585974078292904,0,0,30.91302875293504,0,0.1501939613671625,0
227,1,0.007253642736940139,0.003429642796549644,0,0,30.91302875293504,0,0.13693367513497073,0
228,1,0.02055198232136223,0.0034849781211921138,0,0,30.91302875293504,0,0.1386442576166964,0
229,1,0.03230898019724353,0.004282108173747611,0,0,30.91302875293504,0,0.16328596185117308,0
230,1,0.03968550050939188,0.004784286949249015,0,0,30.91302875293504,0,0.1788098287773617,0
231,1,0.0426429049826274,0.004910020637216266,0,0,30.91302875293504,0,0.1826966378887059,0
232,1,0.045221884990827264,0.004670808421397668,0,0,30.91302875293504,0,0.1753018637830523,0
233,1,0.04709649731166791,0.004143666191274089,0,0,30.91302875293504,0,0.15900630086635578,0
234,1,0.048151084701249694,0.0036488051518811532,0,0,30.91302875293504,0,0.14370864732689465,0
235,1,0.05193517262583139,0.00421185963621246,0,0,30.91302875293504,0,0.16111436679049734,0
236,1,0.05691287302616988,0.00485032764387213,0,0,30.91302875293504,0,0.18085134666910987,0
237,1,0.061125330209024525,0.005378683681665937,0,0,30.91302875293504,0,0.19718443205721664,0
238,1,0.06287022271929325,0.005683110339443461,0,0,30.91302875293504,0,0.20659518208225316,0
239,1,0.061311815439858884,0.005709290024677885,0,0,30.91302875293504,0,0.2074044754446477,0
240,1,0.056517278362166884,0.005462513945738091,0,0,30.91302875293504,0,0.1997758794208453,0
241,1,0.05214864186615412,0.0053109869849976106,0,0,30.91302875293504,0,0.19509172212662995,0
242,1,0.04489457537303457,0.004936730929831679,0,0,30.91302875293504,0,0.18352233393232548,0
243,1,0.03541958475655925,0.004398164251427987,0,0,30.91302875293504,0,0.16687360671745943,0
244,1,0.025070713133187417,0.0038068041293819062,0,0,30.91302875293504,0,0.14859287426130974,0
245,1,0.01580835424439408,0.0033305362233015164,0,0,30.91302875293504,0,0.1338699907865465,0
246,1,0.019392651442413214,0.003320505233224262,0,0,30.91302875293504,0,0.13355990250186792,0
247,1,0.023217871966783998,0.0035514829077956684,0,0,30.91302875293504,0,0.14070012199717988,0
248,1,0.02236470385678094,0.0036387986553384774,0,0,30.91302875293504,0,0.14339931621155477,0
249,1,0.018232460886076423,0.003598923973502035,0,0,30.91302875293504,0,0.14216666902543068,0
250,1,0.024305950912673013,0.003607759461944827,0,0,30.91302875293504,0,0.14243980073370893,0
251,1,0.030712162095578623,0.0035278974904646284,0,0,30.91302875293504,0,0.13997102531307548,0
252,1,0.03814592940375275,0.0038287509178152684,0,0,30.91302875293504,0,0.14927131596318485,0
